text,label
一 看到 刘强 东性 侵 我 第一 时间 想到 的 不是 真假 ， 而是 这 和 特朗普 有没有 关系 ， 因为 看美剧 多 啦 ， 总能 想到 美国 人 的 阴险 手段,0
扬子鳄 好 可怜 动物 保育 区 ， 名字 是 一个 动物 ， 但是 背后 往往 是 一个 完全 的 生态 ， 包含 各种 生物群落 ， 且不说 价值 什么 的 ， 基本国策 当然 要 落实 的 ， 怎么 还有 人 喷 环保 是 计划生育 的 同类 ， 洗地 拿 钱 是 为了 给 他 买 寿材 啊,0
据 媒体报道 ， 特朗普 下周一 宣布 正式 开征 另外 2000 亿美元 商品 关税 ， 税率 由 拟议 中 的 25 ％ 调整 为 10 ％ 。 影响 不好 判断 ， 似乎 偏 负面 。,1
在 日本 独资企业 工作 。 昨天 公司 开会 ， 主要 意思 是 ： 有薪 假到 年底 没休 了 的 ， 就 瞎 ( 作废 ) 了 。 哼 ！ 以前 一个班 四十多 人 ， 一天 让 休 三个 人 ， 现在 一个班 九十多 人 ， 一天 只 让 休 两个 人 。 ❤ ❤ ❤ 我 爱 我 的 祖国 ❤ ❤ ❤ 你 把 有 薪假 瞎 了 试试 ？ ！ 真当 中国 法律 是 摆设 啊 ？ 2 大连 · 快轨 金 马路,0
意见 征集 记者 16 日 从 司法部 获悉 ， 为 进一步 加强 和 改进 新 时代 行政 立法 工作 ， 深入 推进 科学 立法 、 民主 立法 、 依法 立法 ， 司法部 近日 发布公告 ， 面向社会 公开 征集 2019 年 立法 项目 建议 。 据介绍 ， 社会公众 提出 立法 项目 建议 ， 应当 明确 立法 项目名称 、 立法 的 必要性 和 可行性 、 希望 解决 的 主要 问题 和 拟 确立 的 主要 制度 等 内容 ， 有 条件 的 ， 可 提出 草案 建议 文本 或 附 有关 资料 。 此次 征集 立法 项目 建议 的 截止 日期 为 2018 年 11 月 15 日 。 社会公众 可 通过 信函 方式 将 建议 寄至 北京市 朝阳区 朝阳门 南大街 6 号 司法部 法治 调研 局 ， 并 在 信封 上 注明 “ 立法 项目 建议 ” 字样 ， 或 通过 电子邮件 方式 将 建议 发送至 2019zjxmjy,0
新民 智库 ： 刚刚 ， 特朗普 和 共和党 输 了 ， 世界 局势 将 发生 3 个 重大 变化 ！ O 刚刚 ， 特朗普 和 共和党 输 了 ， 世界 局势 将 发生 3 个 重大 变化 ！,1
特朗普 和 共和党 ， 输 了 众议院 ！ 未来 白宫 或 面临 变数 O 特朗普 和 共和党 ， 输 了 众议院 ！ 未来 白宫 或 面临 变数,1
加税 2000 亿 还是 加税 5000 亿 其实 都 是 特朗普 的 威吓 大棒 ， 那么 贸易 归零 的 那天 ， 是不是 就是 武力 收复 台湾 的 一刻 ? 和 美 交好 ， 无非 是 想 发展 经济 ， 你 堵死 了 ， 那 就 只能 捏碎 你 的 第一 岛链 了,1
第 17 届 电影 华表奖 成龙 、 唐季 礼 、 李治廷 等 《 功夫 瑜伽 》 剧组 成员 亮相 。 图 中国 电影 华表奖,0
我 最近 才 知道 ， 我们 单位 那些 捞 的 钵 满盆盈 老家伙 们 ， 一个个 在 广州 几 套房 ， 居然 担心 我们 年轻人 出差 多 ， 拿 的 补助 多 ， 工资 会 超过 他们 ， 不 按 国家 规定 的 出差 出海 补助 发放 ， 克扣 我们 的 这些 补助 。 我 之前 就 说 过 ， 这些 老家伙 们 是 妨碍 中国 发展 的 最大 阻力 。 享受 着 文革 知识分子 断层 而 上位 ， 不学无术 ， 尸位素餐 ， 官僚主义 严重 ， 在 外面 各种 跪 舔 ， 在 室 里 人五人 六 。 出息 ， 一群 Low 逼 。 2 广州 · 中国 水产 科学 研究院 南海 水产 研究所,1
特朗普 忽悠 贸易战 解封 ， 股市 大涨 ， 美国股市 暴跌 ， 股评 却说 咱们 不 惧怕 ！ 一直 跌 你 还 不 惧怕 吗 ？ 反弹 只是 骗涨 ， 韭菜 们 ， 该 到 你们 行动 的 时候 了 2 哈尔滨,1
矮 三 的 黑称 居然 是 爱国 ， 我 对 矮 三 产生 了 怜爱 之情 。,0
2019 年 我 向 总理 说句话 希望 总理 能 政治 广州 警察 ！ 以及 微博 管理人员 的 删博 虚假 行为 ！ 还有 红黄蓝 幼儿园 事件 给 个 交代 ！ 还有 杀人偿命 ！ 拖欠 工人工资 ！,1
9.18 本来 这天 中国 人 就 够 难过 的 了 ， 川普 还 在 今天 宣布 加征 关税 ， 2000 亿美元 的 商品 ， 加 10% ， 这 不是 拉 仇恨 吗 ？ 如果 这 200 亿美元 你 不征 ， 我们 给 非洲 兄弟 多好 ！,1
重发 2017 - 1 - 24 ： 特朗普 说 北约 过时 了 ， 要 日 韩 西欧 掏钱 ， 美国 少管 世上 事 ， 这 都 是 明显 的 美国 孤立主义 。 这种 孤立主义 和 他 最 让 精英 们 害怕 的 贸易 保护主义 在 美国 并 不 新鲜 ， 这 正是 19 世纪 美国 的 最 显著 特征 。 美国 靠 这些 成长 为 世界 第一 强国 ， 而 二战 后仗 着 称霸世界 推行 自由贸易 和 普世 价值 却 使 美国 不断 衰落 。 现在 美国 承认 了 现实,0
群体 的 无知 这 几天 实在 是 看 的 明白 了 。 民主 未必 是 正义 ， 而 适当 的 专制 确实 有 好处 的 。 社会 需要 精英 去 带领 ， 所 需要 的 则 是 精英 之间 的 分庭抗礼 和 社会 的 监督 。 群体 ， 呵呵 。 。 。,0
旧事 杂忆 ： “ 出门 像 公子 ， 采购 像 疯子 ， 回家 像 骡子 ， 算起 帐 来 哭鼻子 ， 老婆 面前 当 孙子 ” 。 现在 的 人 知道 这 顺口溜 的 意思 吗 ？ 文革 中 物质 供应 紧张 ， 国家 只能 保障 京津沪 三地 市场 。 于是 到 这三地 出差 的 人 除了 花钱 大吃大喝 外 更 要 买 很多 东西 回家 （ 包括 给 亲友 捎带 的 ） ， 回家 时 至少 是 前后 各 一个 大 旅行包 搭 在 肩上 ， 双手 再 各提 一个 。 那时 工资 低 ， 往往 要 透支 出差 费用 ， 回来 后 迟迟 不能 报销 ， 同时 也 造成 家庭 财政危机 ， 引发 家庭 矛盾 。 我 现在 坐火车 看到 许多 年轻人 就 一个包 ， 至多 一个 拖箱 ， 常常 想起 当年 。,0
中国政府 希望 房价 能 稳住 ， 既 不大涨 也 不 暴跌 。 靠 人民 群众 收入 的 提升 ， 来 慢慢 消化 泡沫 。 但 这个 美好愿望 能 不能 实现 取决于 经济 转型 能 不能 成功 实现 。 可以 说 17 年 的 这波 涨价 去 库存 是 为 经济 转型 争取 宝贵 的 时间 窗口 的 。 成功 还是 失败 ， 对 中国 人民 来说 ， 将会 是 天差地别 的 境遇 。 这 也 是 特朗普 为什么 挑 在 这时候 开打 贸易战 的 原因 。 中 美 之间 不是 夫妻 ， 就算 是 夫妻 也 是 螳螂 夫妻 ， 注定 要 吃掉 一方 ， 才能 保证 生存者 的 茁壮 。 无论是 美国 的 股票市场 ， 还是 中国 的 房市 ， 都 是 禁不起 狠力 一 戳 的 大 泡泡 。 中国 房市 的 腰眼 在 就业 在 营收 ， 所以 美国 要 制造业 回流 ， 要 打 中兴 ， 限 华为 ， 要 减 逆差 。 打掉 了 中国 的 现金流 ， 房市 爆破 ， 资金 不计成本 外流 。 美国股市 的 腰眼 在 美元 ， 只要 美元 保证 强 信用 就 能 吸引 资金 回流 美国 支撑 股市 ， 所以 中国 要 搞 人民币 国际化 ， 一带 一路 ， 货币 互换 ， 这 是 要 截 美元 的 胡 。 总而言之 ， 这是 一场 要 把 对方 吃 下换 自己 活命 的 不见 硝烟 的 战争 。 诡异 的 是 ， 一方 内讧 不断 ， 一方 汉奸 遍地 。,1
辽宁省 卫生 和 计划生育 委员会 O 辽宁省 卫生 和 计划生育 委员会 【 通知 强调 国家 基本 药物 不 纳入 公立医院 药 占 比 计算 范畴 】 卑 （ 被 ） 鄙 （ 逼 ） 的 我 坐观 几乎 全部 使用 基药 的 精神 卫生机构 和 医保 日 限额 撕 逼起来 ~ 全 辽宁 不想 缴枪 砸 手艺 的 精神科 病房 大夫 、 苦大仇深 的 精神障碍 住院 患者 家庭 ： 这是 最后 的 斗争 ， 团结起来 ， 足量 足程 用 基药 就 一定 要 实现,0
前天 在 回家 的 路上 ， 跟 老 舍友 打电话 ， 看到 6 位 爷爷奶奶 ， 看 出来 了 是 中国 人 。 他们 也 看 了 我 好久 ， 然后 我 跟 老 舍友 说换 美金 的 事 ， 其中 一堆 夫妇 就 上来 了 ， 叫 我 带 他们 去 银行 换 美金 。 我 心想 您 看 了 我 那么 久 ， 早就 应该 叫 我 啊 ， 我们 现在 离 汇率 店远 了 那么 多 然后 带 他们 走到 了 花旗银行 又 说 不行 ， 又 只好 带 他们 去 汇率 店 。 然后 他们 跟 我 说 是 自由 行 的 。 我 赶紧 问 你们 有没有 下 地图 ？ 他们 说 有 也 看不懂 。 我 ？ ？ ？ 他们 问 我 走 的 是 什么 街 ？ 我 说 你们 走 的 是 圣彼得堡 最 繁华 的 捏 瓦街 啊 我 的 天 惹 ， 他们 心好 大 啊 。 我 只能 尽力 给 了 我 所知 的 攻略 他们 和 留 了 电话号码 。 希望 他们 不会 出 啥 问题 吧 ， 好人 一生 平安,0
川普 欲 废除 的 美国 宪法 第十四 修正案 （ 出 生于 美国 的 新生儿 自动 成为 美国 公民 ） 的 缘来 是 南北战争 后 为 保障 非裔 奴隶 子女 的 公民权利,0
国运 昌盛 啊 ！ 我 预感 ， 川普 遇到 了 比 毛衣 站 更 大 的 麻烦 。 就是 中南美洲 的 那 几万个 闯关 非移 。 这 事情 恰恰 点中 了 美国 内部 的 一个 重要 麻烦 ， 够 他 喝 一壶 了 。 至少 半年 。 川普 现在 看起来 并 不 非常 高明 ， 商人 气质 太 明显 了 ， 高调 炫耀 ， 急于求成 。 在 商业 上 ， 这是 优点 ， 没干 先 吹 。 但 行政 上 ， 这 不是 很 好 的 做法 。,0
进一步 取消 对 国民 自由行动 的 束缚 ， 让 土地 私有化 、 取消 户籍制度 ， 大规模 减税 ， 让 国企 自然 淘汰 ， 或 任由 破产 ， 把 民营企业 同等对待 ， 进一步 放开 金融 管制 。 中国 将 再次 腾飞 100 年 ， 只用 20 年 ， 一定 全方位 超越 英美 日 ， 你 信不信 ？ 大多数 人 肯定 不 信 ， 因为 中国 人 喜欢 皇帝 管着 。,1
外围 的 形式 不 影响 境内 的 股市 ， 但 如果 要 向 好 ， 也 需要 外力 添加 一把 冬天 里 的 火 ， 烧到 春天里 ！ 7 号 折腾 的 中期 选举 就 结束 了 ， 政客 们 闹 完 这个 都 会 集中精力 抓 经济 干 正事 。 从 目前 来看 ， 参院 都 预计 会 保持 优势 ， 估计 还会 扩大 55 ： 45 ？ 预计 特朗普 会 得到 蒙大拿 ， 艾奥瓦 ， 俄亥俄 ， 伊里亚 诺 ， 西弗 吉利 亚 ， 印地 斯 安娜 等 系列 的 原有 席位 和 扩大 4 个 席位 左右 ； 众院 也 说不清 ， 也许 只有 微弱 的 几个 席位 差距 ， 会否 出现 关键性 的 中间 独立 派 ， 谁 都 没有 优胜 席位 ？ 这 世界 意外 也 多 。 这 对 近期 的 美股 美债 调整 很 重要 ， 虽然 这 已经 不太 影响 国内 的 股市 ， 还是 在 汇率 和 其他 联动 下 有 比较 大 的 影响 。 美国 的 重点 是 苹果 和 亚马逊 的 市值 过大 ， 出现 体量 泡沫 ， 类 是 过去 的 两桶 油 还 会 带动 纳指 等 继续 调整 。 美债 收益率 重返 320 以上 ， 这 美元 指数 已经 不堪重负 ？ 加息 缩表 贬值 的 三元 模式 结构 的 美元 会否 这样 ？ 股债 怎么 走 ？ 油市 会否 掉头 再往 100 美元 以上 ？ 这 都 要 等 7 号 不出意外 之后 才能 确定 。 一个 四处 退群 的 老 川普 ， 如果 在 国内 在 成为 完全 的 跛 鸭 ， 那 美国 的 经济 向 好 不能 持续 ， 出现 问题 给 世界 经济 的 破坏 会 很大 。 国内 股市 强劲 修复 和 反弹 才 开始 ， 仅仅 是 暂时 的 调整 。 但 力度 有 多 大 ？ 外资 们 持续 的 从 美股 美债 流出 ， 会否 继续 的 向 上周五 那样 猛烈 抄底 偷袭 ？ 这 最 危险 的 热 钱 流入 国内 市场 造成 大幅度 波动 还是 个 比较 大 的 风险 ！ 后市 操作 我发 在 了 公众 号 “ 鬼才 谈市 ” 自己 看 『 鬼才 谈市 』 O 心神不宁,0
关于 孟 几点 想 说 1 . 逮捕令 发生 8 月份 那时 两国 还 处于 试探 敏感期 10 月份 美股 进行 技术型 熊市 而 G20 过后 中方 表达 了 明确 的 90 天内 试图 解决 贸易 争端 那 现在 双方 应 处于 短暂 缓和 或者 调整期 最起码 特朗普 是 不 希望 马上 进入 恐慌性 抛盘 的 所以 也 不会 就 此事 施压 大 概率 推特 表达 我 不 清楚 这 事 下周一 也 大 概率 会 可以 保释 然后 又 有 了 几十天 的 暂缓 说 不准 一切 都 要 看 中方 给出 多大 的 诚意 来 解决 2 . 就此 事件 过后 今天 准备 入手 华为 手机 去 了 ....,1
转发 ： 这样 的 特朗普 ， 也 往往 会 带来 很多 的 麻烦 。 他 不 按 常理 出 牌 ， 很多 话 说 了 又 赖 ， 这是 考验 ， 但 更是 机遇 ， 更 让 世界 看到 了 中国 的 不同 和 担当 。 也 难怪 金融 大 鳄 索罗斯 就 说 ， 特朗普 的 一系列 做法 ， “ 将 大大 有助于 中国 被 接受 为 国际 社会 的 领导成员 ( leading member ) ， 他 起 的 作用 甚至 会 超过 中国 人 自己 ” 。 翻译 过来 ， 这 就是 中国 的 国运 啊 ， 碰上 了 这么 喜欢 折腾 的 特朗普 ！ 但 中国 ， 也 千万千万 别 骄傲 啊 ！ 2 咸阳 · 西安 咸阳 国际 机场,0
中共 还 未 对 “ 2000 亿美元 ” 做 正式 反应 ， 中国 社交 媒体 已 议论 开 了 ： 川普 专门 挑选 9.18 向 中国 开火 ， 这 是 又 一个 国耻日 。 这 就 有点 冤枉 川普 ， 明明 美国 到 现在 还是 9.17 。,1
突然 想起 了 当年 n 刷 士兵 突击 的 日子 了 ， 那 真是 一段 … … 卧槽 张 。 国 。 立在 说 什么 ？ 这 股 政治 邪风 刮 的 啊 ， 真他妈 恶心 。 说 到 美国 的 所谓 “ 政治 正确 ” ， 好歹 是 关乎 黑人 人权 、 女性 权益 ， 当 世界 谈到 我们 的 政治 正确 呢 ？ 泯灭 自我 然后 再 踩踏 别人 的 人格 和 生活 吗 ？ 这 他 妈 丢人 啊 嘿 。 8012 年 了 啊 。,0
华为 不仅 手机 做 的 好 ， 而且 营销 也 贼 厉害 ！ 用 华为 手机 = 爱国 你 说 他 怎么 能不火,0
下边 转抄 的 环球时报 社评 是 环球时报 真 说得对 的 地方 。 重发 2016 - 12 - 18 ： 环球时报 的 社评 说 ， 核优势 肯定 对 支持 美方 底气 起 了 作用 。 中国 战略 界 千万 不可 犯 幼稚病 ， 不可 认为 中国 的 核弹头 不算 少 ， 现阶段 够用 了 ， 这方面 我们 真的 差 的 很 远 。 可以 肯定 ， 假如 现在 中国 核弹头 数量 是 上千 级别 的 ， 刚刚 胜选 的 特朗普 决不会 把 美国 有 何必 要 被 一个 中国 政策 束缚 这样 的 怪念头 随便 抛向 世界 舆论 。,0
同樣 是 女性 第一 人稱 視角 和 民國 背景 ， 20 多年 前 的 《 上海 一家人 》 的 主角 李若 男 在 童年 喪父 青年 喪夫 ( 續集 裏 還有 文革 時 中年 喪子 ) 的 命運 之下 ， 硬是 闖出 了 一番 大事 業 ， 成 爲 了 新 女性 的 表率 ， 這和 如今 叫座 的 大爛片 《 娘道 》 的 對 比 ， 其實 就是 兩種 文明 之間 的 落差,0
腾讯 新闻 据 环球 局势 网 : 华为 副董事长 孟晚 舟 咋 加拿大 转机 时 被 加拿大 警方 拘捕 ， 与此同时 ， 孟晚 舟 准备 会晤 的 华裔 科学家 世界 知名 芯片 专家 张首晟 也 在 同日 神秘 跳楼自杀 ！ O 动手 了 ！ 美国 彻底 撕下 伪装 ， 今夜 ， 华为 全线 告急 ！,1
依法治国 。 依法治国 好 ， 这 是 个 浅显 的 、 人人皆知 的 道理 。 但 是否是 依法治国 ， 只要 看 两个 主要 的 特征 就 可以 知道 。 哪 两个 ， 一是 看 特权 是否 得到 了 遏制 ， 二看 人权 是否 得到 了 尊重 。 特权 往往 是 人治 社会 的 主要 特征 ， 为官者 可以 随心所欲 ， 拥有 种种 特权 ， 凌驾于 法律 和 人民 之上 ； 而 人权 却 得不到 基本 的 尊重 ， 必须 视 官员 的 眼色 行事 .....,0
紫光阁 以 爱国主义 为 核心 的 民族 精神 的 内容 包括 团结 统一 、 爱好和平 、 勤劳勇敢 、 自强不息 。 以 爱国主义 为 核心 的 民族 精神 ， 是 社会主义 核心 价值体系 的 重要 内容 ， 是 社会主义 核心 价值体系 的 精髓 ， 是 凝聚 人心 、 确保 中华民族 战胜 一切 艰难险阻 ， 始终保持 国家 统一 繁荣 发展 的 强大 精神力量 。 大力 培育 和 弘扬 以 爱国主义 为 核心 的 民族 精神 ， 就是 我们 坚持 以 社会主义 核心 价值体系 引领 社会 思潮 的 重要 任务 ， 也 是 目前 我们 应对 国际 经济 形势 复杂 变化 、 保持 我国 经济 平稳 较 快 发展 的 重要 前提 。,0
（ 文革 “ 车轱辘话 ” 背后 的 无用功 ） 用 车轱辘话 可以 串联 整个 文革 历史 。 1 . 煽动 或 容忍 打砸抢 杀 ， 官方 话语 是 “ 横扫 一切 牛鬼蛇神 ” 、 “ 革命 小将 奋起 千钧 棒 ” 、 “ 革命 不是 请客吃饭 、 不是 做文章 ” 、 “ 刮起 十二级 红色风暴 ” ； 2 . 局面 失控 之后 ， 主旋律 又 从 “ 造反 有理 ” 变成 “ 抓 革命 、 促生产 ” 、 “ 大 联合 ” 、 “ 现在 是 革命 小将 犯错误 的 时候 了 ” 、 “ 不能 用 文革 否定 前 十七年 ” ； 3 . 平静 一两年 之后 憋不住 又 要 折腾 ， 就 开始 大批 “ 唯生产力论 ” 、 反击 “ 右倾 翻案风 ” 。 每 一轮 大话 、 套话 都 是 用来 掩盖 前 一轮 “ 无用功 ” ， 而 每 一轮 “ 无用功 ” 之后 又 迸发出 抽风 式 的 大话 、 套话 ， 整整 折腾 十年 。,0
